DateKey,ProductKey,SupplierKey,StockReceived,StockSold,StockOnHand
278,36,17,236,233,3
730,7,1,406,156,250
689,15,25,379,234,145
130,43,4,110,63,47
530,24,9,193,84,109
156,30,9,257,181,76
229,31,18,175,55,120
497,22,21,369,165,204
109,31,8,81,16,65
508,22,18,477,130,347
104,21,6,96,27,69
484,43,21,223,22,201
68,1,18,220,198,22
402,1,15,76,38,38
305,21,1,280,33,247
81,22,10,433,363,70
433,36,8,359,68,291
398,30,25,152,74,78
680,31,1,472,404,68
634,21,3,204,191,13
430,28,17,265,121,144
274,31,7,149,1,148
116,5,3,142,103,39
722,9,11,494,290,204
643,36,17,426,186,240
636,31,21,326,63,263
730,21,17,422,304,118
669,22,14,66,50,16
113,36,24,345,75,270
173,14,1,443,74,369
730,13,12,493,224,269
102,13,10,54,20,34
730,23,25,85,24,61
109,16,24,439,129,310
508,43,10,266,204,62
107,11,15,143,45,98
408,3,15,321,233,88
150,21,11,372,146,226
670,36,3,408,370,38
592,28,7,68,4,64
516,23,4,272,38,234
53,21,6,274,98,176
22,30,18,478,145,333
501,28,23,247,152,95
297,3,7,141,128,13
361,22,5,291,220,71
730,43,19,361,136,225
383,14,4,51,49,2
446,21,1,214,189,25
314,28,24,204,85,119
85,43,18,144,62,82
677,16,12,171,165,6
543,9,10,167,18,149
730,28,24,116,92,24
415,16,23,176,176,0
684,15,7,55,35,20
497,13,4,184,50,134
157,21,10,389,56,333
548,3,5,250,161,89
73,16,6,464,237,227
102,13,8,107,26,81
641,14,6,107,32,75
730,13,15,313,45,268
730,13,9,279,40,239
517,14,12,433,79,354
584,17,25,333,158,175
372,1,7,356,350,6
328,36,21,344,259,85
120,9,3,369,368,1
723,43,21,300,224,76
666,13,7,405,384,21
414,13,18,84,51,33
539,23,11,75,25,50
730,28,23,461,58,403
717,22,11,313,259,54
359,16,23,234,229,5
136,4,1,269,250,19
366,24,1,246,124,122
730,43,18,190,12,178
369,17,12,309,101,208
521,7,24,468,103,365
525,43,18,233,162,71
12,16,6,497,339,158
342,43,14,244,220,24
58,16,17,335,314,21
730,28,12,321,8,313
501,31,25,74,52,22
611,13,25,111,33,78
491,9,21,198,159,39
730,30,1,102,5,97
235,4,21,107,20,87
730,3,15,489,310,179
512,43,19,293,162,131
674,11,5,269,119,150
420,4,11,180,34,146
585,22,25,297,158,139
41,23,18,341,215,126
334,14,19,200,31,169
605,7,1,244,211,33
497,14,4,318,78,240
498,7,9,342,298,44
51,7,4,62,9,53
696,31,21,56,9,47
730,22,6,82,35,47
730,14,21,175,4,171
597,9,24,396,273,123
190,7,5,118,13,105
586,7,1,462,427,35
82,21,21,83,22,61
63,13,8,481,143,338
459,7,23,187,52,135
513,21,9,294,42,252
730,15,24,464,369,95
559,24,5,369,11,358
251,24,1,129,84,45
21,24,19,266,57,209
438,5,7,151,77,74
456,4,3,342,200,142
226,14,3,180,4,176
579,9,7,431,279,152
215,36,12,430,161,269
163,30,19,154,13,141
724,13,15,357,326,31
328,15,6,464,32,432
730,3,11,390,178,212
324,11,18,266,130,136
369,7,9,446,339,107
65,31,5,344,232,112
673,1,7,426,316,110
177,17,19,173,123,50
351,30,9,423,132,291
567,13,3,208,134,74
301,7,3,249,165,84
405,17,19,387,42,345
730,13,25,250,147,103
173,30,5,135,64,71
695,1,1,107,98,9
529,30,9,222,218,4
346,23,19,221,159,62
481,43,15,261,165,96
172,24,25,284,118,166
130,7,23,80,72,8
56,17,6,142,97,45
428,1,18,431,300,131
543,3,15,313,84,229
187,30,21,456,57,399
237,17,14,393,56,337
10,13,9,79,28,51
220,24,5,96,11,85
108,16,15,98,61,37
110,43,6,75,68,7
177,24,9,160,114,46
485,43,21,198,33,165
723,30,18,327,9,318
6,21,12,460,211,249
335,28,17,277,18,259
190,5,4,292,243,49
44,31,19,482,433,49
156,13,7,57,19,38
730,15,17,271,85,186
27,13,15,119,60,59
551,21,14,396,380,16
401,11,5,362,346,16
730,17,8,129,22,107
567,21,24,473,417,56
101,21,4,268,214,54
456,21,10,61,40,21
730,17,11,466,15,451
126,9,6,379,332,47
224,30,18,205,12,193
730,21,6,473,278,195
673,43,17,215,148,67
55,22,21,183,133,50
730,43,12,246,126,120
627,7,3,417,202,215
442,7,19,204,188,16
598,36,1,178,85,93
307,36,18,75,54,21
551,36,6,445,208,237
188,5,5,96,75,21
550,30,1,86,26,60
67,16,15,480,32,448
730,30,9,296,160,136
532,14,4,477,65,412
117,7,11,75,50,25
127,7,11,191,170,21
545,15,1,133,91,42
66,23,4,267,225,42
430,23,7,99,17,82
730,14,4,385,171,214
730,3,10,256,91,165
284,17,11,277,175,102
131,4,21,69,14,55
555,30,23,382,46,336
417,36,10,499,190,309
643,5,3,247,164,83
730,15,17,496,40,456
557,5,3,489,19,470
209,15,1,432,239,193
591,22,12,488,161,327
343,15,21,160,147,13
497,17,11,292,9,283
69,14,8,262,227,35
501,7,10,436,275,161
730,30,15,425,226,199
472,21,11,194,27,167
577,7,7,302,177,125
339,14,21,377,255,122
730,3,11,401,23,378
197,4,5,98,39,59
15,28,10,137,104,33
599,36,11,95,40,55
188,3,4,325,269,56
483,13,6,490,414,76
426,15,12,147,56,91
121,36,15,425,298,127
148,23,8,430,67,363
416,21,21,431,312,119
409,43,19,157,57,100
324,16,12,443,63,380
537,4,15,69,26,43
388,21,19,92,66,26
241,22,18,329,28,301
423,24,9,235,99,136
730,11,19,396,111,285
48,17,3,187,134,53
365,1,4,370,62,308
478,28,7,409,198,211
569,7,11,67,1,66
730,16,7,378,139,239
557,4,17,117,41,76
723,16,23,500,311,189
571,17,23,314,52,262
274,14,23,315,44,271
365,7,23,118,55,63
697,22,19,476,328,148
148,23,17,155,116,39
725,30,4,259,45,214
420,21,21,236,196,40
385,24,14,209,89,120
85,22,6,336,280,56
203,21,11,180,109,71
694,36,19,403,104,299
489,21,4,205,80,125
502,16,25,94,42,52
270,21,11,231,27,204
160,21,19,76,72,4
107,1,8,253,91,162
405,31,9,406,24,382
391,3,18,414,105,309
180,15,17,198,60,138
730,14,23,346,238,108
367,24,7,223,52,171
205,21,24,190,145,45
477,1,18,287,128,159
160,36,1,184,160,24
694,24,21,466,126,340
641,28,25,295,141,154
249,4,19,221,190,31
716,17,21,124,53,71
678,36,12,404,236,168
522,9,17,165,85,80
194,24,23,147,93,54
730,43,8,385,60,325
67,9,17,428,285,143
723,43,7,444,421,23
679,23,12,239,101,138
373,17,18,75,69,6
447,22,17,170,40,130
89,16,11,317,282,35
410,31,15,386,44,342
186,13,19,330,214,116
189,36,21,66,59,7
451,7,1,176,49,127
531,9,7,394,294,100
721,36,1,260,93,167
596,5,9,100,61,39
380,4,1,352,70,282
578,17,10,169,26,143
730,14,18,222,214,8
697,21,12,347,174,173
5,36,3,229,193,36
730,21,5,69,19,50
3,36,3,412,75,337
372,7,19,306,242,64
227,22,1,239,107,132
542,30,12,449,407,42
634,21,11,427,18,409
107,28,17,341,15,326
730,36,17,456,94,362
522,36,6,436,398,38
87,31,6,166,22,144
560,36,23,159,26,133
369,43,15,69,4,65
194,14,23,433,431,2
18,15,25,53,19,34
730,9,21,458,140,318
452,14,17,488,6,482
177,24,24,379,329,50
10,22,17,63,37,26
330,14,12,212,110,102
649,9,9,101,32,69
396,43,5,292,59,233
560,30,17,224,191,33
41,9,1,306,131,175
434,31,3,121,47,74
317,22,18,265,201,64
649,9,3,283,48,235
154,21,9,456,448,8
197,21,9,432,409,23
142,21,19,464,2,462
354,5,25,187,29,158
677,15,12,429,27,402
44,4,25,405,285,120
328,3,5,357,335,22
396,30,1,283,5,278
730,31,9,309,8,301
364,31,23,294,99,195
312,23,15,500,106,394
21,36,9,102,22,80
616,36,15,468,287,181
327,16,5,188,176,12
26,15,19,184,16,168
488,23,9,283,24,259
730,11,24,217,170,47
511,31,24,189,5,184
118,30,7,426,322,104
383,4,9,256,22,234
389,31,17,282,236,46
320,15,25,328,279,49
160,7,6,152,143,9
32,21,24,111,73,38
730,17,14,307,303,4
605,9,9,499,246,253
78,17,19,90,1,89
396,23,14,172,82,90
730,21,23,95,60,35
730,31,9,209,165,44
99,23,1,356,146,210
23,30,7,281,44,237
240,13,14,358,251,107
336,21,15,113,13,100
63,7,14,406,21,385
373,36,10,479,271,208
189,7,21,256,105,151
580,28,6,127,11,116
730,43,10,306,236,70
218,16,12,193,138,55
384,13,23,379,41,338
605,11,10,443,333,110
730,31,6,261,5,256
38,31,21,474,230,244
418,21,8,278,266,12
593,11,11,491,363,128
383,1,24,311,22,289
71,11,12,316,252,64
338,22,3,203,100,103
271,21,24,459,105,354
416,4,18,146,86,60
730,11,9,346,337,9
571,3,25,291,41,250
531,22,25,413,191,222
264,15,4,124,119,5
583,17,23,230,127,103
438,15,19,287,197,90
112,3,11,276,215,61
663,15,1,131,52,79
35,21,9,344,86,258
469,1,7,317,216,101
233,22,9,474,138,336
390,11,21,250,41,209
244,31,6,320,313,7
730,31,4,146,96,50
335,13,11,291,33,258
627,30,23,368,75,293
641,7,1,51,40,11
127,3,5,403,266,137
572,13,1,294,207,87
333,21,15,441,282,159
397,15,7,164,148,16
113,31,14,236,236,0
590,24,23,471,359,112
603,22,17,226,101,125
300,15,15,188,86,102
730,14,21,162,72,90
617,3,5,363,344,19
713,21,8,444,13,431
730,43,11,402,3,399
720,4,11,74,12,62
576,14,1,347,320,27
588,36,5,389,134,255
458,14,1,490,202,288
706,3,25,216,36,180
564,21,25,167,11,156
408,3,15,179,169,10
536,14,10,410,379,31
424,13,14,111,8,103
460,4,17,55,13,42
144,3,4,285,86,199
212,4,4,376,102,274
125,9,7,464,411,53
641,22,1,257,119,138
730,14,14,157,50,107
442,4,6,436,128,308
155,31,25,468,75,393
260,5,18,336,301,35
173,1,6,86,50,36
469,5,24,251,125,126
80,9,19,485,153,332
382,14,6,217,162,55
69,23,24,76,70,6
94,15,17,479,211,268
576,4,23,96,11,85
432,4,8,232,159,73
227,4,25,334,306,28
203,17,25,137,137,0
713,5,21,409,56,353
295,23,9,400,357,43
75,43,11,229,84,145
730,9,4,332,238,94
70,17,3,222,161,61
730,36,1,339,256,83
179,11,3,142,51,91
13,14,1,180,175,5
184,3,17,426,199,227
266,15,3,431,208,223
726,16,21,89,56,33
674,14,1,466,229,237
163,15,12,207,193,14
47,14,4,243,96,147
180,13,14,340,110,230
730,36,17,86,63,23
248,13,9,252,195,57
730,7,4,374,91,283
382,28,11,127,72,55
383,13,1,300,107,193
573,43,15,187,164,23
140,5,15,91,68,23
200,31,23,374,374,0
306,21,17,394,392,2
322,5,5,408,403,5
730,17,5,351,52,299
466,30,7,147,64,83
730,16,5,67,58,9
144,16,7,465,357,108
299,11,15,408,13,395
426,22,9,409,145,264
228,5,5,256,15,241
496,23,18,455,385,70
182,15,17,217,145,72
578,43,12,478,261,217
659,16,21,150,115,35
450,7,8,393,153,240
365,21,9,268,185,83
306,24,10,362,15,347
720,11,8,368,311,57
110,7,23,481,440,41
514,31,18,92,38,54
135,28,6,491,289,202
379,5,3,432,365,67
730,4,9,290,18,272
280,30,18,73,11,62
562,16,9,498,498,0
730,4,7,237,123,114
288,15,14,360,276,84
672,28,6,177,48,129
73,14,6,180,8,172
90,30,6,99,11,88
156,30,9,193,53,140
730,15,21,156,32,124
54,17,11,395,179,216
722,14,14,91,38,53
543,21,8,484,3,481
493,23,3,57,34,23
391,3,23,456,56,400
312,4,9,420,24,396
169,31,17,129,4,125
425,21,5,151,131,20
103,16,1,437,126,311
730,16,15,235,164,71
622,21,11,186,61,125
254,30,14,325,41,284
522,4,17,498,494,4
730,24,5,269,80,189
712,31,25,430,169,261
730,17,24,302,261,41
730,36,25,111,4,107
139,17,3,420,229,191
233,23,4,425,149,276
5,7,9,423,345,78
578,11,23,336,14,322
369,30,24,457,411,46
374,36,14,188,142,46
102,28,12,145,116,29
20,1,3,354,72,282
426,4,17,164,75,89
538,31,11,318,288,30
3,11,15,283,243,40
130,28,19,87,68,19
424,14,9,211,194,17
469,3,7,417,219,198
350,5,3,416,256,160
105,30,17,445,350,95
607,36,15,130,92,38
102,13,17,59,11,48
325,28,10,446,110,336
560,13,17,281,253,28
347,36,9,143,33,110
643,36,3,270,61,209
83,1,14,99,6,93
668,5,17,408,224,184
373,7,1,378,215,163
213,24,3,146,5,141
730,43,12,226,143,83
730,13,9,405,318,87
179,23,23,117,82,35
500,14,18,334,86,248
119,23,21,415,206,209
608,7,18,405,396,9
253,3,11,488,72,416
31,23,12,291,254,37
76,23,14,488,249,239
310,31,21,121,79,42
730,16,12,470,457,13
487,4,4,87,40,47
142,11,24,301,156,145
602,3,12,212,65,147
386,24,8,174,76,98
395,7,25,496,6,490
609,31,12,457,90,367
523,43,25,328,25,303
22,21,4,262,224,38
730,7,1,223,64,159
32,36,7,89,26,63
95,16,7,131,71,60
643,31,24,447,429,18
666,31,11,215,13,202
700,15,21,127,73,54
410,36,1,461,430,31
127,28,19,365,245,120
523,3,14,129,96,33
693,4,3,349,114,235
584,24,19,254,19,235
276,7,12,110,56,54
58,43,12,393,60,333
549,15,3,395,279,116
730,21,7,295,80,215
730,22,23,262,191,71
441,21,24,65,4,61
300,43,25,226,25,201
550,31,9,406,389,17
329,28,19,396,60,336
730,36,23,465,363,102
651,15,15,173,94,79
507,15,8,337,93,244
538,36,6,350,66,284
334,21,25,431,124,307
357,15,24,75,29,46
730,23,3,322,261,61
716,22,18,378,42,336
104,16,14,376,363,13
685,4,11,76,48,28
480,9,11,272,103,169
221,15,15,246,52,194
730,9,19,123,11,112
82,9,18,350,147,203
727,15,24,217,102,115
241,21,19,444,394,50
328,16,11,336,26,310
730,16,5,423,318,105
232,1,7,152,114,38
730,16,14,100,32,68
375,9,18,360,337,23
226,15,3,275,160,115
721,21,21,314,301,13
705,31,10,418,269,149
363,36,21,310,128,182
445,7,14,61,25,36
350,3,15,374,28,346
730,30,8,115,30,85
371,21,6,279,46,233
196,43,9,294,269,25
383,5,23,149,109,40
20,5,18,374,50,324
322,21,25,364,338,26
244,23,1,159,31,128
315,23,15,461,358,103
545,23,4,270,139,131
545,1,6,414,279,135
345,4,15,224,83,141
334,21,19,439,179,260
254,11,4,199,66,133
730,14,19,100,45,55
434,15,23,135,30,105
468,9,17,241,7,234
647,30,8,98,49,49
730,22,1,194,77,117
33,11,8,270,161,109
83,21,6,282,175,107
322,13,18,311,258,53
618,4,10,136,73,63
166,31,1,391,168,223
311,15,11,480,7,473
427,23,5,420,246,174
53,3,12,458,284,174
535,24,10,183,144,39
730,30,5,425,51,374
636,1,19,372,95,277
716,1,15,423,49,374
213,14,6,454,284,170
328,24,18,410,217,193
649,21,25,351,48,303
72,1,3,390,229,161
567,14,12,77,75,2
287,1,14,62,3,59
730,4,5,118,1,117
695,5,19,125,7,118
586,30,5,405,247,158
637,5,21,151,36,115
356,14,12,269,121,148
53,28,6,376,234,142
116,24,12,427,231,196
274,36,11,245,26,219
730,31,14,80,5,75
297,13,10,143,79,64
541,5,7,309,227,82
233,1,18,102,60,42
107,23,12,224,150,74
67,4,23,290,208,82
559,43,8,348,101,247
23,1,17,264,76,188
540,1,9,340,5,335
217,36,17,352,162,190
267,4,18,421,202,219
503,15,6,64,57,7
730,24,7,201,116,85
730,5,18,473,72,401
634,14,12,134,10,124
545,22,6,341,257,84
405,43,8,326,278,48
730,15,14,250,217,33
191,3,21,159,18,141
204,15,10,299,109,190
119,17,25,414,20,394
535,28,19,211,15,196
635,5,14,385,33,352
154,17,19,218,182,36
386,7,24,113,95,18
730,22,17,93,47,46
730,21,19,103,16,87
16,31,7,53,17,36
245,1,9,337,128,209
508,16,14,444,363,81
663,36,9,143,133,10
499,43,14,286,73,213
229,31,15,458,400,58
119,3,15,282,99,183
730,15,3,444,13,431
159,14,25,70,52,18
730,24,5,309,3,306
190,28,8,102,53,49
730,1,11,346,57,289
249,23,3,471,259,212
695,28,17,457,165,292
399,43,4,177,32,145
96,28,9,434,417,17
97,28,1,140,118,22
268,43,6,444,257,187
642,36,7,132,39,93
605,43,24,88,77,11
698,31,7,303,204,99
705,15,21,476,319,157
116,23,25,115,46,69
189,5,18,145,95,50
430,21,15,148,63,85
253,31,8,207,126,81
674,7,6,352,81,271
498,4,1,203,127,76
647,23,5,228,67,161
404,3,6,181,24,157
570,9,6,194,42,152
386,36,18,408,401,7
115,24,14,242,238,4
488,21,19,422,286,136
503,13,15,208,173,35
348,16,1,417,382,35
133,28,25,368,318,50
475,21,4,130,64,66
730,13,18,479,38,441
261,7,24,457,147,310
57,16,10,135,79,56
472,16,25,61,7,54
228,22,10,226,163,63
188,11,4,338,233,105
533,1,17,142,68,74
639,1,19,149,9,140
165,17,19,451,187,264
635,9,5,233,189,44
522,3,25,179,9,170
5,22,12,181,175,6
418,28,17,168,127,41
61,16,5,330,49,281
712,36,7,463,30,433
467,17,1,305,258,47
529,21,21,187,101,86
159,14,17,224,21,203
216,16,19,488,34,454
118,5,17,386,117,269
508,24,21,68,57,11
523,11,12,230,117,113
639,21,8,276,105,171
730,28,11,61,12,49
22,15,14,260,8,252
472,7,12,446,64,382
268,21,19,393,275,118
96,13,3,185,106,79
58,24,14,479,199,280
252,30,8,228,155,73
531,11,12,211,56,155
62,21,12,95,59,36
535,17,24,499,410,89
452,7,14,490,381,109
236,16,9,244,57,187
204,11,21,376,209,167
63,30,25,352,132,220
276,28,10,132,86,46
169,3,12,62,27,35
323,11,17,104,57,47
314,4,1,489,444,45
36,14,3,376,90,286
454,14,25,432,218,214
112,11,4,463,246,217
645,30,7,344,175,169
51,22,19,156,154,2
64,3,17,287,75,212
75,15,12,290,51,239
705,43,1,323,127,196
239,3,24,318,47,271
616,21,4,394,206,188
304,30,4,422,395,27
29,7,8,417,84,333
137,43,7,363,27,336
556,11,19,130,26,104
441,28,12,443,62,381
82,14,4,325,307,18
721,13,17,233,178,55
136,43,24,335,192,143
279,11,3,476,59,417
724,30,4,110,32,78
313,17,15,343,279,64
408,9,10,299,242,57
585,3,21,50,6,44
66,9,3,166,99,67
24,15,15,216,132,84
728,28,4,481,152,329
29,13,25,432,412,20
730,21,23,312,128,184
724,13,19,316,197,119
66,4,6,57,17,40
79,36,6,313,117,196
499,28,21,69,28,41
461,9,19,117,97,20
433,3,9,261,105,156
490,15,8,472,28,444
505,14,23,107,82,25
448,28,5,167,134,33
593,16,23,353,137,216
260,17,7,123,56,67
361,21,6,354,235,119
553,16,11,172,133,39
573,24,5,403,319,84
138,14,7,280,249,31
403,1,10,448,373,75
256,23,7,302,9,293
72,21,3,496,401,95
174,24,25,330,250,80
645,9,12,236,134,102
103,4,14,145,142,3
260,28,15,258,49,209
530,9,17,175,81,94
597,9,1,398,388,10
334,5,3,61,52,9
431,36,10,268,140,128
667,7,25,144,133,11
397,23,21,107,104,3
613,43,24,442,36,406
402,1,15,319,6,313
532,14,4,500,143,357
164,36,24,222,219,3
172,15,8,185,39,146
97,21,23,421,47,374
291,7,3,120,17,103
141,21,5,222,125,97
718,43,10,271,215,56
62,7,3,460,330,130
188,21,10,485,3,482
702,5,5,495,208,287
186,36,5,242,233,9
730,1,12,367,278,89
22,21,12,227,164,63
730,28,21,228,210,18
49,13,17,126,71,55
730,7,25,63,25,38
424,24,4,334,4,330
189,22,5,131,108,23
311,14,17,373,303,70
730,13,18,257,114,143
116,16,14,269,33,236
425,31,15,109,93,16
257,43,1,269,33,236
376,23,10,251,161,90
365,13,7,261,139,122
690,7,4,460,393,67
434,36,9,474,293,181
542,30,1,343,68,275
537,22,8,218,7,211
444,28,23,187,11,176
608,5,9,69,45,24
287,1,1,265,244,21
406,31,24,384,124,260
220,4,3,343,220,123
373,28,17,85,23,62
164,36,4,210,105,105
302,43,1,346,40,306
673,36,4,164,81,83
88,4,11,104,6,98
720,17,15,342,128,214
362,15,17,100,12,88
60,9,6,327,53,274
65,21,7,476,99,377
730,4,14,454,210,244
648,13,21,281,70,211
249,15,21,418,378,40
283,30,1,124,100,24
416,4,10,249,12,237
122,14,21,213,80,133
414,24,15,72,27,45
456,15,11,351,181,170
173,31,5,362,108,254
304,1,21,283,3,280
643,24,12,301,256,45
716,15,10,473,202,271
110,11,9,149,113,36
109,9,5,64,38,26
64,1,24,469,43,426
86,5,7,417,305,112
554,13,10,117,32,85
545,21,8,187,24,163
730,28,1,427,395,32
269,31,12,219,60,159
339,21,23,435,173,262
140,1,18,432,260,172
129,7,7,276,218,58
368,30,17,173,160,13
347,21,11,400,288,112
639,15,23,328,40,288
93,13,19,492,459,33
234,7,6,150,27,123
680,9,19,96,54,42
507,3,17,226,168,58
604,21,25,325,97,228
412,15,7,346,289,57
474,1,12,388,53,335
728,17,10,384,227,157
481,7,19,224,172,52
730,21,5,279,88,191
69,43,10,328,204,124
730,43,9,178,138,40
673,15,9,180,117,63
194,17,25,105,61,44
194,5,5,323,184,139
666,14,8,51,34,17
430,4,15,293,142,151
565,21,19,493,107,386
72,21,24,281,3,278
730,1,8,68,32,36
167,21,10,409,335,74
627,21,12,297,43,254
35,15,7,166,97,69
173,4,17,76,18,58
481,28,25,460,302,158
202,5,10,363,108,255
47,7,17,210,147,63
239,22,4,409,121,288
408,43,18,286,118,168
92,9,23,388,365,23
707,16,7,352,178,174
142,23,24,440,141,299
129,4,25,271,204,67
288,21,23,347,103,244
730,5,6,108,69,39
315,43,11,215,120,95
32,13,10,118,22,96
377,3,10,497,68,429
659,16,4,373,145,228
456,28,25,476,380,96
156,11,24,350,48,302
120,28,10,62,11,51
141,24,1,218,80,138
663,36,9,247,103,144
120,30,9,436,319,117
566,13,23,181,141,40
237,15,10,183,117,66
101,43,7,366,163,203
415,7,24,499,127,372
111,31,21,319,110,209
98,24,4,52,3,49
98,11,14,125,119,6
210,21,17,200,98,102
730,43,17,481,223,258
575,5,25,73,9,64
653,24,25,72,5,67
539,17,18,351,349,2
509,3,7,115,50,65
202,3,18,354,137,217
713,31,6,74,74,0
681,4,8,449,35,414
706,13,4,488,274,214
730,3,18,433,362,71
415,43,8,456,241,215
490,3,19,73,54,19
357,43,11,225,102,123
469,36,6,158,117,41
473,17,6,347,102,245
334,4,24,369,75,294
612,3,12,458,440,18
221,7,24,430,312,118
35,7,3,364,353,11
730,17,3,356,46,310
62,43,15,100,41,59
688,28,19,265,161,104
125,24,18,445,178,267
108,5,23,350,129,221
448,23,6,181,20,161
35,24,18,430,352,78
730,5,6,185,151,34
491,21,18,162,123,39
159,9,3,193,112,81
278,4,10,55,17,38
189,23,10,459,353,106
243,23,19,447,348,99
679,17,15,69,65,4
528,17,15,240,54,186
73,13,18,121,110,11
548,9,18,108,41,67
451,28,7,111,14,97
122,24,12,349,246,103
665,7,4,108,65,43
730,4,5,191,171,20
273,36,18,136,21,115
611,14,5,232,133,99
567,21,5,223,136,87
366,21,24,384,339,45
632,16,3,172,156,16
378,21,23,309,99,210
321,11,5,213,85,128
161,15,7,392,58,334
123,23,12,127,88,39
202,15,12,274,74,200
337,21,8,477,127,350
363,14,14,332,199,133
20,36,10,165,116,49
178,17,11,228,201,27
509,7,7,164,45,119
644,16,12,397,62,335
186,21,5,305,55,250
475,23,10,475,334,141
363,15,4,227,23,204
730,5,1,359,323,36
317,11,9,192,118,74
450,14,19,228,134,94
725,17,1,94,17,77
106,17,25,298,116,182
590,9,9,413,234,179
37,28,5,56,17,39
46,21,17,222,206,16
283,23,21,255,140,115
534,23,9,290,101,189
203,16,12,396,66,330
162,5,6,185,168,17
530,16,15,84,75,9
730,24,10,254,168,86
17,13,11,349,235,114
160,21,21,71,39,32
244,9,14,101,40,61
159,36,10,63,49,14
481,5,11,277,59,218
33,1,9,70,51,19
260,13,24,240,21,219
404,24,14,447,327,120
373,7,24,185,25,160
284,31,12,307,158,149
395,24,1,493,112,381
32,1,5,168,123,45
95,9,10,445,204,241
365,1,15,412,395,17
578,21,8,82,5,77
563,31,21,250,198,52
714,15,7,281,173,108
371,1,3,267,241,26
1,14,12,321,76,245
707,14,17,71,38,33
427,21,21,150,109,41
698,7,6,406,333,73
251,36,19,452,404,48
658,5,6,471,393,78
444,17,17,315,71,244
730,5,23,134,8,126
730,17,5,464,454,10
543,1,12,69,65,4
233,3,3,69,13,56
638,43,8,341,13,328
489,16,9,241,139,102
206,3,9,236,146,90
381,31,25,393,216,177
336,16,23,156,110,46
701,21,17,127,98,29
593,4,23,81,2,79
496,11,11,211,98,113
14,43,12,223,41,182
307,21,9,492,170,322
30,11,8,119,82,37
62,3,10,161,80,81
730,31,15,190,132,58
296,30,10,365,321,44
652,17,21,217,167,50
730,9,19,382,295,87
728,9,1,430,347,83
660,28,23,74,32,42
322,4,1,284,200,84
258,21,19,95,61,34
433,13,1,72,58,14
180,7,8,396,260,136
8,7,12,411,343,68
479,16,1,354,170,184
275,14,1,472,390,82
555,36,6,52,21,31
27,17,10,261,77,184
38,30,8,451,393,58
334,14,25,262,46,216
287,22,11,347,232,115
196,15,12,483,107,376
140,11,9,108,51,57
45,3,1,151,61,90
719,15,25,122,98,24
639,23,19,461,394,67
213,4,23,416,255,161
667,16,9,116,116,0
156,24,3,265,173,92
14,14,18,404,141,263
463,1,9,330,282,48
499,17,24,421,73,348
218,1,23,471,251,220
730,17,7,368,141,227
730,22,21,494,259,235
571,15,8,367,187,180
235,30,14,131,23,108
500,1,14,161,20,141
712,24,19,276,72,204
567,21,18,426,376,50
296,14,8,245,179,66
105,15,10,472,73,399
276,17,19,202,42,160
580,7,9,171,71,100
625,9,5,487,151,336
624,24,12,221,8,213
260,15,1,138,69,69
389,30,3,479,23,456
661,28,12,109,98,11
628,9,23,105,56,49
730,7,1,200,48,152
356,22,4,405,320,85
715,17,17,58,24,34
365,28,18,288,16,272
402,9,4,429,347,82
415,15,19,363,264,99
544,36,24,364,65,299
643,36,4,397,294,103
97,36,9,301,54,247
713,9,15,50,50,0
418,14,23,472,222,250
386,5,19,229,2,227
219,21,15,255,171,84
291,17,8,338,111,227
639,22,12,259,67,192
323,30,14,177,33,144
730,30,8,456,60,396
68,5,12,356,97,259
730,22,6,465,265,200
643,24,21,324,182,142
109,7,3,470,293,177
15,16,5,77,56,21
631,28,8,378,122,256
90,30,12,200,15,185
643,11,17,404,402,2
115,3,15,492,282,210
696,15,8,295,79,216
70,21,6,441,229,212
279,22,5,342,174,168
293,1,10,367,132,235
475,14,6,189,187,2
316,23,23,220,118,102
299,31,18,153,49,104
681,21,8,141,133,8
463,31,25,162,18,144
318,24,5,465,95,370
469,36,1,448,184,264
674,14,17,421,210,211
205,23,3,380,285,95
253,22,6,176,157,19
730,24,23,317,84,233
297,28,19,60,30,30
370,11,11,207,136,71
522,21,11,213,67,146
305,22,17,85,23,62
730,21,7,460,147,313
226,11,7,135,91,44
323,13,15,146,113,33
443,43,9,69,51,18
142,3,17,478,320,158
398,1,5,317,160,157
270,1,10,50,41,9
285,23,1,254,96,158
442,30,19,108,14,94
541,3,7,52,51,1
605,23,3,53,24,29
475,36,5,171,97,74
297,31,19,347,235,112
548,7,3,290,266,24
523,3,17,92,22,70
634,9,7,295,181,114
730,43,7,438,99,339
91,3,25,74,39,35
431,15,25,233,188,45
371,23,5,255,98,157
420,1,3,101,5,96
121,3,12,96,96,0
443,28,17,391,243,148
158,11,3,256,165,91
561,43,21,70,30,40
197,3,4,432,53,379
332,17,10,312,12,300
118,21,1,386,247,139
254,30,1,410,230,180
132,43,12,217,82,135
24,15,11,443,442,1
698,21,8,228,39,189
492,24,19,454,243,211
446,13,5,385,205,180
626,15,10,125,116,9
71,17,12,473,317,156
382,15,23,370,15,355
410,17,10,217,118,99
22,5,24,409,31,378
632,21,12,163,81,82
628,16,15,51,25,26
730,3,7,142,138,4
730,22,3,452,347,105
81,14,24,366,125,241
134,13,25,200,69,131
730,9,23,246,61,185
72,24,21,286,261,25
213,7,3,418,102,316
