DateKey,ProductKey,CustomerKey,SupplierKey,ShipperKey,QuantitySold,TotalAmount,DiscountAmount,NetAmount
483,13,3,6,4,94,79658.42,52.76,79605.66
426,15,2,12,17,35,24268.65,185.41,24083.24
121,36,2,15,17,94,89443.81999999999,217.61,89226.20999999999
148,23,1,8,17,35,34829.55,134.31,34695.240000000005
416,21,2,21,8,1,693.39,52.6,640.79
409,43,1,19,16,54,14504.94,63.98,14440.96
324,16,2,12,17,80,52088.8,177.3,51911.5
537,4,3,15,4,9,3276.09,80.74,3195.3500000000004
388,21,2,19,4,71,45589.81,17.79,45572.02
241,22,1,18,2,83,72446.55,114.11,72332.44
423,24,3,9,2,80,51368.8,49.74,51319.060000000005
730,11,3,19,16,78,72563.4,214.55,72348.84999999999
48,17,1,3,17,68,57132.920000000006,239.36,56893.560000000005
365,1,2,4,8,30,19570.5,25.35,19545.15
478,28,2,7,8,80,3698.4,7.86,3690.54
569,7,2,11,15,49,3332.49,8.32,3324.17
730,16,3,7,8,5,3255.55,194.05,3061.5
557,4,1,17,2,60,21840.6,106.86,21733.74
723,16,2,23,17,80,52088.8,114.18,51974.62
571,17,2,23,16,54,45370.26,130.53,45239.73
274,14,2,23,2,39,17982.51,3.86,17978.649999999998
365,7,1,23,8,28,1904.28,11.42,1892.86
697,22,1,19,16,10,8728.5,187.65,8540.85
148,23,1,17,16,46,45775.98,110.78,45665.2
725,30,2,4,16,94,40591.08,46.31,40544.77
420,21,3,21,2,100,95153.0,227.17,94925.83
385,24,3,14,17,3,1926.33,145.02,1781.31
85,22,2,6,16,5,4364.25,36.45,4327.8
203,21,3,11,15,93,42881.37,28.57,42852.8
694,36,2,19,8,55,52334.15,208.22,52125.93
489,21,1,4,16,79,68955.15000000001,163.95,68791.20000000001
502,16,1,25,2,58,37764.38,2.34,37762.04
270,21,3,11,16,30,29853.9,239.36,29614.54
160,21,1,19,2,100,26861.0,43.35,26817.65
107,1,1,8,15,67,43707.45,116.24,43591.21000000001
405,31,2,9,17,71,16246.22,24.14,16222.08
391,3,3,18,16,13,5025.41,107.29,4918.12
180,15,1,17,4,41,28428.99,165.27,28263.72
730,14,3,23,17,15,6916.349999999999,77.25,6839.099999999999
367,24,3,7,2,44,28252.84,118.54,28134.3
205,21,1,24,8,16,15922.08,56.01,15866.07
477,1,2,18,8,19,12394.65,113.76,12280.89
160,36,3,1,4,20,19030.6,252.87,18777.73
694,24,3,21,8,98,62926.78,115.58,62811.2
641,28,2,25,4,9,416.07,4.23,411.84
249,4,3,19,2,14,5096.139999999999,75.81,5020.329999999999
716,17,2,21,4,44,36968.36,77.98,36890.38
678,36,1,12,4,29,27594.37,184.02,27410.35
522,9,2,17,8,11,4764.1,103.51,4660.59
194,24,2,23,17,52,33389.72,154.63,33235.090000000004
730,43,2,8,8,67,17996.870000000003,4.52,17992.350000000002
67,9,1,17,15,5,2165.5,116.92,2048.58
723,43,3,7,8,26,6983.860000000001,51.71,6932.150000000001
679,23,3,12,8,48,47766.24,177.48,47588.76
373,17,1,18,4,4,3360.76,180.44,3180.32
447,22,1,17,16,74,64590.9,96.36,64494.54
89,16,1,11,4,57,37113.27,57.53,37055.740000000005
410,31,1,15,2,50,11441.0,55.16,11385.84
186,13,1,19,17,69,58472.67,4.24,58468.43
189,36,2,21,16,46,43770.38,21.83,43748.55
451,7,3,1,17,46,3128.46,17.94,3110.52
531,9,2,7,8,82,35514.200000000004,107.72,35406.48
721,36,3,1,16,54,51382.62,244.15,51138.47
596,5,2,9,15,24,15841.2,7.68,15833.52
380,4,3,1,16,95,34580.95,96.49,34484.46
578,17,2,10,8,53,44530.07,22.4,44507.67
730,14,3,18,2,5,2305.45,2.57,2302.88
697,21,3,12,17,12,10474.2,71.84,10402.36
5,36,2,3,15,65,61849.45,186.49,61662.96
730,21,1,5,2,47,44721.91,53.26,44668.65
3,36,1,3,4,42,39964.26,173.49,39790.77
372,7,3,19,4,46,3128.46,7.54,3120.92
227,22,1,1,15,40,34914.0,92.05,34821.95
542,30,2,12,15,24,10363.68,46.42,10317.26
634,21,2,11,2,50,11441.0,52.05,11388.95
107,28,2,17,15,14,647.2199999999999,0.07,647.1499999999999
730,36,2,17,4,80,76122.4,249.49,75872.90999999999
522,36,2,6,17,46,43770.38,122.1,43648.28
87,31,3,6,2,87,19907.34,50.4,19856.94
560,36,2,23,4,9,8563.77,212.2,8351.57
369,43,3,15,17,67,17996.870000000003,59.88,17936.99
194,14,2,23,2,37,17060.329999999998,83.32,16977.01
18,15,3,25,15,13,9014.07,147.39,8866.68
730,9,1,21,2,68,29450.800000000003,1.92,29448.880000000005
452,14,1,17,16,80,36887.2,95.55,36791.65
177,24,2,24,4,16,10273.76,150.55,10123.21
10,22,3,17,15,23,20075.55,4.69,20070.86
330,14,3,12,15,16,7377.44,69.75,7307.69
649,9,2,9,15,76,32915.6,109.17,32806.43
396,43,2,5,2,43,11550.23,11.6,11538.63
560,30,2,17,15,44,19000.08,106.61,18893.47
41,9,2,1,15,29,12559.9,72.96,12486.940000000002
434,31,3,3,4,97,22195.54,65.01,22130.53
317,22,3,18,8,48,41896.8,152.3,41744.5
649,9,3,3,17,14,6063.400000000001,59.72,6003.68
154,21,3,9,16,7,6965.91,18.93,6946.98
197,21,3,9,15,14,952.14,7.73,944.41
142,21,3,19,8,84,30576.84,82.43,30494.41
354,5,3,25,8,73,48183.65,39.04,48144.60999999999
677,15,1,12,17,9,6240.51,4.02,6236.49
44,4,1,25,16,61,22204.61,72.87,22131.74
328,3,1,5,16,26,10050.82,83.39,9967.43
396,30,3,1,8,66,28500.12,63.23,28436.89
730,31,3,9,15,35,8008.7,29.01,7979.69
364,31,3,23,8,42,9610.44,51.19,9559.25
312,23,3,15,15,49,48761.37,181.15,48580.22
21,36,3,9,17,7,6660.71,61.91,6598.8
616,36,1,15,2,63,59946.39,160.42,59785.97
327,16,3,5,16,62,40368.82,160.99,40207.83
26,15,3,19,4,38,26348.82,201.64,26147.18
488,23,2,9,4,84,83590.92,210.92,83380.0
730,11,3,24,17,86,80005.8,66.75,79939.05
511,31,1,24,16,45,10296.9,63.6,10233.3
118,30,2,7,17,87,37568.34,89.61,37478.73
383,4,2,9,8,19,6916.19,54.85,6861.339999999999
389,31,3,17,2,31,7093.42,48.32,7045.1
320,15,2,25,2,10,6933.9,0.94,6932.96
160,7,1,6,4,63,4284.63,3.74,4280.89
32,21,3,24,17,53,44530.07,220.63,44309.44
730,17,1,14,8,30,25205.7,208.06,24997.64
605,9,2,9,8,42,18190.2,69.56,18120.64
78,17,2,19,16,79,66375.01000000001,29.92,66345.09000000001
396,23,3,14,15,6,5970.78,174.53,5796.25
730,21,3,23,17,36,23439.96,184.36,23255.6
730,31,2,9,16,3,686.46,56.96,629.5
99,23,2,1,8,9,8956.17,94.6,8861.57
23,30,3,7,8,73,31522.86,52.27,31470.59
240,13,3,14,17,2,1694.86,25.58,1669.28
336,21,2,15,2,98,4530.54,10.08,4520.46
63,7,2,14,8,37,2516.3700000000003,19.74,2496.630000000001
373,36,3,10,16,41,39012.73,131.19,38881.53999999999
189,7,2,21,16,100,6801.000000000001,6.6,6794.400000000001
580,28,2,6,4,99,4576.77,11.26,4565.509999999999
730,43,3,10,4,52,13967.72,21.36,13946.36
218,16,3,12,4,64,41671.04,26.42,41644.62
384,13,1,23,17,38,32202.34,81.39,32120.95
605,11,1,10,2,13,12093.9,170.95,11922.95
730,31,1,6,17,63,14415.66,2.76,14412.9
38,31,1,21,4,81,18534.42,28.36,18506.06
418,21,1,8,17,21,9682.89,20.9,9661.99
593,11,1,11,17,26,24187.8,80.41,24107.39
383,1,3,24,16,47,30660.45,77.58,30582.87
71,11,2,12,8,19,17675.7,234.73,17440.97
338,22,3,3,4,98,85539.3,1.38,85537.92
271,21,3,24,4,1,872.85,174.59,698.26
416,4,3,18,8,3,1092.03,88.85,1003.18
730,11,1,9,16,67,62330.1,32.45,62297.65
571,3,1,25,4,26,10050.82,111.89,9938.93
531,22,3,25,17,69,60226.65,151.89,60074.76
264,15,1,4,4,96,66565.44,79.64,66485.8
583,17,3,23,2,68,57132.920000000006,129.68,57003.240000000005
438,15,1,19,4,66,45763.74,12.3,45751.44
112,3,2,11,4,46,17782.22,96.49,17685.73
663,15,2,1,17,80,55471.2,94.28,55376.92
35,21,2,9,4,48,31682.4,185.82,31496.58
469,1,2,7,15,64,41750.4,45.07,41705.33
233,22,3,9,2,37,32295.45,50.71,32244.74
390,11,3,21,15,88,81866.4,123.48,81742.92
244,31,2,6,16,68,15559.76,33.4,15526.36
730,31,3,4,2,32,7322.24,4.78,7317.46
335,13,3,11,4,51,43218.93,137.91,43081.02
627,30,3,23,8,9,3886.38,26.33,3860.05
641,7,3,1,4,99,6732.990000000001,10.14,6722.85
127,3,3,5,17,43,16622.51,56.92,16565.59
572,13,3,1,16,9,7626.87,127.28,7499.59
333,21,3,15,2,93,64485.27,191.04,64294.23
397,15,2,7,15,84,58244.76,128.56,58116.2
113,31,3,14,17,74,16932.68,64.24,16868.44
590,24,1,23,15,3,1926.33,181.32,1745.01
603,22,3,17,17,32,27931.2,150.34,27780.86
300,15,3,15,17,45,31202.55,24.12,31178.43
730,14,2,21,16,74,34120.66,49.8,34070.85999999999
617,3,1,5,8,7,2705.99,97.53,2608.46
713,21,2,8,4,25,16501.25,7.75,16493.5
730,43,2,11,8,84,22563.24,9.41,22553.83
720,4,1,11,17,48,17472.48,22.96,17449.52
576,14,3,1,2,6,2766.54,67.15,2699.39
588,36,3,5,4,49,46624.97,78.99,46545.98
458,14,3,1,17,19,8760.71,28.02,8732.689999999999
706,3,1,25,4,77,29765.89,70.86,29695.03
564,21,1,25,8,44,28703.4,53.36,28650.04
408,3,1,15,4,49,18941.93,21.34,18920.59
536,14,2,10,16,100,46109.0,21.53,46087.47
424,13,1,14,4,22,18643.46,167.24,18476.22
460,4,1,17,8,31,11284.31,101.99,11182.32
144,3,3,4,17,92,35564.44,96.71,35467.73
212,4,1,4,17,22,8008.219999999999,2.54,8005.679999999999
125,9,2,7,4,74,32049.4,108.59,31940.81
641,22,2,1,16,74,64590.9,69.79,64521.11
730,14,1,14,8,28,12910.52,54.67,12855.85
442,4,2,6,17,22,8008.219999999999,88.91,7919.309999999999
155,31,1,25,16,41,9381.62,39.66,9341.96
260,5,2,18,4,38,25081.9,0.81,25081.09
173,1,3,6,15,49,31965.15,79.18,31885.97
469,5,2,24,16,47,31022.35,56.63,30965.72
80,9,3,19,17,92,39845.2,116.96,39728.240000000005
382,14,1,6,15,95,43803.55,32.03,43771.52
69,23,1,24,2,41,40800.33,80.92,40719.41
94,15,1,17,17,88,61018.32,187.23,60831.09
576,4,3,23,16,49,17836.489999999998,24.67,17811.82
432,4,1,8,15,53,19292.53,84.49,19208.04
227,4,3,25,4,76,27664.76,25.66,27639.1
203,17,3,25,2,51,42849.69,70.11,42779.58
713,5,1,21,16,49,32342.45,167.2,32175.25
295,23,3,9,8,68,67668.84,48.41,67620.43
75,43,1,11,4,74,19877.14,11.55,19865.59
730,9,1,4,8,44,19056.4,61.93,18994.47
70,17,3,3,17,69,57973.11,146.92,57826.19
730,36,3,1,2,88,83734.64,76.47,83658.17
179,11,1,3,2,95,88378.5,167.85,88210.65
13,14,1,1,16,57,26282.13,16.59,26265.54
184,3,1,17,4,9,3479.13,88.03,3391.1
266,15,2,3,17,5,3466.95,125.07,3341.88
726,16,1,21,8,4,2604.44,128.49,2475.95
674,14,3,1,16,33,15215.97,73.44,15142.53
163,15,2,12,17,72,49924.08,140.57,49783.51
47,14,2,4,17,72,33198.48,134.43,33064.05
180,13,3,14,17,87,73726.40999999999,193.84,73532.56999999999
730,36,1,17,2,76,72316.28,115.5,72200.78
248,13,2,9,2,87,73726.40999999999,227.12,73499.29
730,7,1,4,17,21,1428.21,11.49,1416.72
382,28,2,11,8,87,4022.01,2.26,4019.75
383,13,2,1,17,9,7626.87,163.23,7463.64
573,43,3,15,17,45,12087.45,11.77,12075.68
140,5,3,15,4,67,44223.35,97.47,44125.88
200,31,2,23,8,65,14873.3,26.32,14846.98
306,21,1,17,15,32,20835.52,116.82,20718.7
322,5,3,5,8,90,59404.49999999999,148.49,59256.01
730,17,2,5,4,24,20164.56,160.44,20004.120000000003
466,30,1,7,4,26,11227.32,110.17,11117.15
730,16,3,5,4,20,13022.2,180.02,12842.18
144,16,3,7,17,25,16277.75,177.64,16100.11
299,11,1,15,4,40,37212.0,237.06,36974.94
426,22,2,9,15,59,51498.15,249.63,51248.52
228,5,2,5,15,2,1320.1,147.98,1172.12
496,23,2,18,16,84,83590.92,185.26,83405.66
182,15,1,17,8,69,47843.91,38.86,47805.05
578,43,1,12,8,40,10744.4,23.99,10720.410000000002
659,16,2,21,4,45,29299.95,174.02,29125.93
450,7,2,8,15,73,4964.7300000000005,14.41,4950.320000000001
365,21,3,9,16,20,13047.0,191.79,12855.21
306,24,3,10,8,6,3852.66,115.59,3737.07
720,11,3,8,2,82,76284.59999999999,241.14,76043.45999999999
110,7,3,23,2,68,4624.68,7.34,4617.34
514,31,2,18,4,92,21051.44,19.52,21031.92
135,28,2,6,4,10,462.3,5.18,457.12
379,5,3,3,15,99,65344.95,13.35,65331.6
730,4,1,9,8,55,20020.55,43.07,19977.48
280,30,1,18,17,23,9931.86,52.28,9879.58
562,16,3,9,8,50,32555.5,75.22,32480.28
730,4,1,7,2,11,4004.11,41.7,3962.41
288,15,2,14,4,93,64485.27,6.23,64479.03999999999
672,28,3,6,8,42,1941.66,10.21,1931.45
73,14,1,6,15,55,25359.95,25.18,25334.77
90,30,2,6,8,58,25045.56,128.76,24916.800000000003
156,30,2,9,15,24,10363.68,85.05,10278.63
730,15,3,21,15,38,26348.82,133.69,26215.13
54,17,3,11,17,22,18484.18,151.39,18332.79
722,14,1,14,8,24,11066.16,127.94,10938.22
543,21,3,8,16,3,138.69,10.65,128.04
493,23,3,3,2,22,21892.86,161.56,21731.3
391,3,1,23,8,79,30539.03,101.49,30437.54
312,4,2,9,17,39,14196.39,65.74,14130.65
169,31,1,17,4,53,12127.46,30.93,12096.53
425,21,2,5,17,45,42818.85,9.77,42809.08
103,16,2,1,8,41,26695.51,167.4,26528.11
730,16,1,15,2,41,26695.51,23.11,26672.4
622,21,2,11,8,79,75170.87,282.53,74888.34
254,30,3,14,17,79,34113.78,11.75,34102.03
522,4,3,17,4,2,728.02,7.47,720.55
730,24,3,5,15,30,19263.3,176.02,19087.28
712,31,3,25,15,53,12127.46,32.66,12094.8
730,17,1,24,16,83,69735.77,135.57,69600.2
730,36,2,25,8,68,64704.04,15.36,64688.68
139,17,2,3,8,19,15963.61,143.57,15820.04
233,23,1,4,2,47,46771.11,161.47,46609.64
5,7,3,9,4,32,2176.32,0.69,2175.63
578,11,1,23,2,65,60469.5,226.66,60242.84
369,30,1,24,8,23,9931.86,93.05,9838.81
374,36,2,14,16,79,75170.87,17.94,75152.93
102,28,2,12,4,89,4114.469999999999,6.8,4107.669999999999
20,1,1,3,8,73,47621.55,42.79,47578.76
426,4,1,17,16,89,32396.89,50.87,32346.02
538,31,2,11,8,7,1601.74,63.76,1537.98
3,11,2,15,16,13,12093.9,207.51,11886.39
130,28,3,19,16,99,4576.77,4.74,4572.03
424,14,2,9,2,46,21210.14,21.12,21189.02
469,3,2,7,8,24,9277.68,37.86,9239.82
350,5,1,3,8,18,11880.9,28.76,11852.14
105,30,3,17,17,47,20295.54,77.86,20217.68
607,36,2,15,16,95,90395.35,208.39,90186.96
102,13,3,17,17,36,30507.48,24.19,30483.29
325,28,1,10,17,19,878.3699999999999,11.57,866.7999999999998
560,13,3,17,16,72,61014.96,169.9,60845.06
347,36,2,9,2,95,90395.35,93.35,90302.0
643,36,1,3,15,66,62800.98,172.51,62628.47
83,1,2,14,15,89,58059.15,116.82,57942.33
668,5,1,17,16,95,62704.74999999999,37.89,62666.85999999999
373,7,3,1,2,93,6324.93,0.14,6324.79
213,24,2,3,2,81,52010.91,37.92,51972.990000000005
730,43,2,12,16,97,26055.17,48.6,26006.570000000003
730,13,2,9,16,32,27117.76,91.27,27026.49
179,23,1,23,4,21,20897.73,143.21,20754.52
500,14,1,18,15,82,37809.38,40.16,37769.22
119,23,2,21,15,1,995.13,196.12,799.01
608,7,1,18,8,19,1292.19,11.26,1280.93
253,3,2,11,8,13,5025.41,98.23,4927.18
31,23,3,12,16,47,46771.11,159.89,46611.22
76,23,1,14,15,70,69659.1,289.11,69369.99
310,31,2,21,16,73,16703.86,6.65,16697.21
730,16,3,12,16,16,10417.76,172.53,10245.23
487,4,2,4,4,39,14196.39,98.39,14098.0
142,11,2,24,2,80,74424.0,110.28,74313.72
602,3,3,12,8,93,35951.01,71.06,35879.950000000004
386,24,2,8,2,44,28252.84,0.39,28252.45
395,7,2,25,8,92,6256.92,14.34,6242.58
609,31,3,12,4,84,19220.88,68.23,19152.65
523,43,3,25,4,6,1611.66,56.99,1554.67
22,21,2,4,16,32,31844.16,241.02,31603.14
730,7,3,1,15,23,1564.23,17.2,1547.03
32,36,3,7,15,100,95153.0,242.9,94910.1
95,16,1,7,16,53,34508.83,106.08,34402.75
643,31,2,24,17,46,10525.72,68.54,10457.179999999998
666,31,1,11,17,97,22195.54,66.84,22128.7
700,15,1,21,4,13,9014.07,45.17,8968.9
410,36,1,1,17,55,52334.15,8.54,52325.61
127,28,3,19,8,79,3652.17,13.21,3638.96
523,3,2,14,17,9,3479.13,98.92,3380.21
693,4,3,3,4,21,7644.21,87.02,7557.19
584,24,3,19,17,19,12200.09,169.32,12030.77
276,7,2,12,15,50,3400.5000000000005,5.66,3394.8400000000006
58,43,2,12,15,69,18534.09,3.34,18530.75
549,15,2,3,2,50,34669.5,202.28,34467.22
730,21,3,7,17,1,431.82,18.37,413.45
730,22,2,23,16,6,5237.1,74.69,5162.410000000001
441,21,1,24,4,66,3051.18,9.2,3041.98
300,43,3,25,15,80,21488.800000000003,7.24,21481.56
550,31,2,9,15,5,1144.1,21.97,1122.13
329,28,2,19,4,83,3837.09,13.64,3823.45
730,36,1,23,2,58,55188.74,197.09,54991.65
651,15,3,15,17,95,65872.05,121.89,65750.16
507,15,3,8,17,100,69339.0,205.01,69133.99
538,36,1,6,17,20,19030.6,63.13,18967.47
334,21,2,25,2,41,11013.01,60.45,10952.56
357,15,2,24,8,63,43683.57,36.48,43647.09
730,23,1,3,17,54,53737.02,241.35,53495.67
716,22,2,18,2,48,41896.8,3.21,41893.59
104,16,1,14,17,3,1953.33,60.65,1892.68
685,4,2,11,15,15,5460.15,4.99,5455.16
480,9,1,11,2,86,37246.6,124.34,37122.26
221,15,1,15,16,82,56857.98,94.44,56763.53999999999
730,9,3,19,4,96,41577.600000000006,12.94,41564.66
82,9,3,18,17,62,26852.2,67.79,26784.41
727,15,1,24,16,47,32589.33,61.96,32527.37
241,21,1,19,8,3,2985.39,79.8,2905.59
328,16,3,11,17,34,22137.74,115.6,22022.140000000003
730,16,3,5,17,27,17579.97,46.04,17533.93
232,1,1,7,2,48,31312.800000000003,171.32,31141.480000000003
730,16,1,14,8,36,23439.96,63.24,23376.72
375,9,1,18,16,65,28151.5,68.59,28082.91
226,15,2,3,16,55,38136.45,177.94,37958.51
721,21,2,21,16,32,8595.52,29.12,8566.4
705,31,2,10,16,23,5262.86,25.18,5237.679999999999
363,36,3,21,4,95,90395.35,41.84,90353.51
445,7,1,14,17,54,3672.54,4.81,3667.730000000001
350,3,3,15,2,8,3092.56,23.94,3068.62
730,30,2,8,8,45,19431.9,83.57,19348.33
371,21,1,6,8,20,13022.2,20.38,13001.820000000002
196,43,3,9,15,48,12893.28,27.12,12866.16
383,5,2,23,16,45,29702.25,153.08,29549.169999999995
20,5,3,18,2,83,54784.15,21.04,54763.10999999999
322,21,1,25,17,38,25081.9,103.88,24978.02
244,23,2,1,4,41,40800.33,16.85,40783.48
315,23,2,15,8,27,26868.51,68.09,26800.42
545,23,3,4,17,66,65678.58,26.17,65652.41
545,1,3,6,2,27,17613.45,110.39,17503.06
345,4,3,15,17,47,17108.47,10.04,17098.43
334,21,3,19,2,8,369.84,5.2,364.64
254,11,2,4,17,67,62330.1,76.74,62253.36
730,14,3,19,17,7,3227.63,74.13,3153.4999999999995
434,15,2,23,2,86,59631.54,146.14,59485.4
468,9,3,17,15,53,22954.300000000003,14.8,22939.500000000004
647,30,2,8,4,44,19000.08,119.38,18880.7
730,22,2,1,2,74,64590.9,33.67,64557.23
33,11,1,8,15,16,14884.8,258.23,14626.57
83,21,1,6,15,30,19570.5,97.13,19473.37
322,13,1,18,8,32,27117.76,57.77,27059.99
618,4,2,10,16,23,8372.23,74.32,8297.91
166,31,2,1,16,59,13500.38,29.6,13470.78
311,15,3,11,16,44,30509.16,196.66,30312.5
427,23,3,5,17,52,51746.76,44.7,51702.060000000005
53,3,1,12,16,77,29765.89,12.11,29753.78
535,24,2,10,2,77,49442.47,90.49,49351.98
730,30,2,5,17,59,25477.38,103.18,25374.2
636,1,3,19,15,78,50883.3,193.95,50689.350000000006
716,1,3,15,15,67,43707.45,53.62,43653.83
213,14,1,6,2,68,31354.12,99.03,31255.09
328,24,3,18,8,64,41095.04,192.35,40902.69
649,21,1,25,15,32,1479.36,12.07,1467.29
72,1,1,3,17,88,57406.8,90.91,57315.89
567,14,3,12,16,19,8760.71,71.98,8688.73
287,1,2,14,2,19,12394.65,148.2,12246.45
730,4,3,5,8,92,33488.92,84.28,33404.64
695,5,2,19,2,47,31022.35,65.17,30957.18
586,30,3,5,17,54,23318.28,3.16,23315.12
637,5,3,21,8,53,34982.649999999994,154.31,34828.34
356,14,2,12,8,45,20749.05,116.9,20632.15
53,28,2,6,8,52,2403.96,1.02,2402.94
116,24,2,12,8,95,61000.45,60.58,60939.87
274,36,2,11,2,63,59946.39,134.36,59812.03
730,31,1,14,8,1,228.82,21.19,207.63
297,13,3,10,8,31,26270.33,49.18,26221.15
541,5,3,7,17,70,46203.5,40.39,46163.11
233,1,1,18,8,63,41098.05,118.07,40979.98
107,23,2,12,15,84,83590.92,136.28,83454.64
67,4,1,23,2,49,17836.489999999998,23.22,17813.269999999997
559,43,3,8,2,80,21488.800000000003,28.56,21460.24
23,1,1,17,17,17,11089.95,102.53,10987.42
540,1,3,9,17,100,65235.0,24.87,65210.13
217,36,3,17,4,18,17127.54,76.82,17050.72
267,4,1,18,8,70,25480.7,34.64,25446.06
503,15,2,6,15,36,24962.04,117.54,24844.5
730,24,1,7,17,1,642.11,148.46,493.65
730,5,1,18,2,61,40263.05,22.13,40240.92
634,14,1,12,2,87,40114.83,33.05,40081.77999999999
545,22,3,6,4,54,47133.9,185.12,46948.78
405,43,1,8,4,85,22831.85,7.55,22824.300000000003
730,15,1,14,16,39,27042.21,117.14,26925.07
191,3,1,21,15,66,25513.62,93.9,25419.72
204,15,3,10,16,38,26348.82,41.58,26307.24
119,17,2,25,4,55,46210.45,64.35,46146.100000000006
535,28,2,19,15,56,2588.88,11.44,2577.44
635,5,1,14,15,79,52143.95,192.37,51951.58
154,17,1,19,17,7,5881.33,145.28,5736.05
386,7,1,24,16,47,3196.4700000000003,0.95,3195.5200000000004
730,22,2,17,16,51,44515.35,155.48,44359.87
730,21,1,19,17,30,27909.0,26.12,27882.88
16,31,1,7,15,16,3661.12,57.54,3603.58
245,1,1,9,16,32,20875.2,48.34,20826.86
508,16,2,14,8,96,62506.56,148.32,62358.24
663,36,2,9,15,98,93249.94,88.39,93161.55
499,43,1,14,16,22,5909.42,11.08,5898.34
229,31,1,15,15,78,17847.96,47.81,17800.149999999998
119,3,1,15,4,92,35564.44,103.32,35461.12
730,15,3,3,8,13,9014.07,119.37,8894.699999999999
159,14,3,25,17,72,33198.48,29.59,33168.89
730,24,1,5,16,58,37242.38,19.38,37223.0
190,28,1,8,8,12,554.76,6.64,548.12
730,1,2,11,2,24,15656.4,67.72,15588.680000000002
249,23,2,3,16,75,74634.75,68.5,74566.25
695,28,1,17,15,75,3467.2499999999995,9.12,3458.13
399,43,2,4,15,21,5640.81,13.54,5627.27
96,28,2,9,17,42,1941.66,1.83,1939.83
97,28,2,1,16,80,3698.4,4.7,3693.7
268,43,3,6,2,22,5909.42,5.22,5904.2
642,36,2,7,8,96,91346.88,23.38,91323.5
605,43,1,24,8,45,12087.45,68.87,12018.58
698,31,2,7,17,7,1601.74,41.15,1560.59
705,15,2,21,4,54,37443.06,170.36,37272.7
116,23,3,25,8,40,39805.2,13.06,39792.14
189,5,3,18,15,52,34322.6,147.34,34175.26
430,21,2,15,15,4,3360.76,228.14,3132.6200000000003
253,31,3,8,16,5,1144.1,3.73,1140.37
674,7,2,6,4,82,5576.820000000001,14.61,5562.210000000001
498,4,3,1,17,55,20020.55,10.67,20009.88
647,23,1,5,17,36,35824.68,127.16,35697.52
404,3,2,6,8,15,5798.55,14.5,5784.05
570,9,1,6,8,1,433.1,96.65,336.45000000000005
386,36,3,18,17,80,76122.4,205.63,75916.76999999999
115,24,1,14,4,79,50726.69,130.54,50596.15
488,21,1,19,8,35,23101.75,67.38,23034.37
503,13,3,15,2,32,27117.76,48.23,27069.53
348,16,1,1,2,90,58599.9,112.69,58487.21
133,28,3,25,17,82,3790.86,11.44,3779.42
475,21,1,4,15,73,31522.86,53.04,31469.82
730,13,3,18,2,33,27965.19,238.45,27726.74
261,7,3,24,16,30,2040.3,7.48,2032.82
57,16,1,10,8,44,28648.84,139.88,28508.96
472,16,3,25,4,79,51437.69,156.58,51281.11
228,22,3,10,4,85,74192.25,178.45,74013.8
188,11,1,4,15,28,26048.4,133.38,25915.02
533,1,1,17,16,27,17613.45,139.17,17474.280000000002
639,1,3,19,17,11,7175.85,42.62,7133.2300000000005
165,17,1,19,16,92,77297.48000000001,4.75,77292.73000000001
635,9,1,5,4,47,20355.7,28.01,20327.69
522,3,3,25,17,23,8891.11,53.33,8837.78
5,22,2,12,2,35,30549.75,76.84,30472.91
418,28,2,17,8,86,3975.78,0.85,3974.93
61,16,3,5,4,60,39066.6,60.84,39005.76
712,36,2,7,4,40,38061.2,90.19,37971.01
467,17,2,1,2,72,60493.68000000001,54.52,60439.16000000001
529,21,2,21,2,36,13104.36,8.36,13096.0
159,14,3,17,17,26,11988.34,52.49,11935.85
216,16,2,19,2,55,35811.05,106.19,35704.86
118,5,3,17,16,5,3300.25,106.08,3194.17
508,24,2,21,17,84,53937.24,19.75,53917.49
523,11,2,12,16,41,38142.3,218.26,37924.03999999999
639,21,2,8,8,27,17579.97,2.53,17577.440000000002
730,28,1,11,15,6,277.38,6.87,270.51
22,15,2,14,16,25,17334.75,164.0,17170.75
472,7,2,12,2,64,4352.64,14.96,4337.68
268,21,1,19,2,13,8464.43,162.56,8301.87
96,13,3,3,15,49,41524.07,20.82,41503.25
58,24,1,14,16,70,44947.7,153.75,44793.95
252,30,2,8,15,87,37568.34,91.1,37477.24
531,11,3,12,2,69,64190.7,107.72,64082.98
62,21,1,12,4,37,16024.7,7.48,16017.22
535,17,1,24,2,52,43689.880000000005,177.73,43512.15
452,7,3,14,4,15,1020.15,15.86,1004.29
236,16,3,9,15,26,16928.86,177.22,16751.64
204,11,3,21,4,84,78145.2,11.22,78133.98
63,30,1,25,17,65,28068.3,36.98,28031.32
276,28,2,10,2,40,1849.2,11.5,1837.7
169,3,2,12,4,69,26673.33,100.9,26572.43
323,11,2,17,16,30,27909.0,120.15,27788.85
314,4,2,1,17,86,31304.86,93.21,31211.65
36,14,3,3,4,86,39653.74,110.87,39542.87
454,14,2,25,4,86,39653.74,107.16,39546.58
112,11,1,4,4,4,3721.2,179.36,3541.84
645,30,2,7,4,49,21159.18,40.76,21118.42
51,22,1,19,2,2,1745.7,193.11,1552.59
64,3,1,17,16,57,22034.49,98.21,21936.28
